"usuario","data","hora","texto","midia","num_caracteres","num_palavras","num_emojis","num_mencoes","likes","repostagens","comentarios","prob_positivo","prob_neutro","prob_negativo","sentimento_geral"
"fmodollo","2026-01-03","13:39:52","@rodwritercount @guacamaya07 @Omardeideais @BolsonaroSP @policiafederal Sim mais muitos são Burros mesmo ficam acreditando nas fkes.. com viés de confirmação",0,157,19,0,5,1,0,"",0.01458956953138113,0.07697039842605591,0.9084400534629822,"negativo"
"MarcioMsborges","2026-01-03","13:39:09","@BolsonaroSP @policiafederal Abdicou? Você saiu do país e a mesa diretora do deputado cassou o seu mandato por falta parlamentar. Isto também vale para a PF, se eu faltar e não justificar, também perco o meu cargo público. Isso vale pra todo mundo.",0,248,43,0,2,0,0,"",0.026482341811060905,0.22075127065181732,0.7527663707733154,"negativo"
"Euavisei2023_","2026-01-03","13:39:08","@fmodollo @ivantuita @BolsonaroSP @policiafederal Seria lindo.",0,62,6,0,4,1,0,"",0.9453028440475464,0.04291311651468277,0.011783987283706665,"positivo"
"MatheusWylde","2026-01-03","13:39:02","@jordanioliveira @BolsonaroSP @policiafederal É, pra quem vota no Lula, é de se esperar qualquer coisa.",0,103,15,0,3,0,0,"",0.028945188969373703,0.42924079298973083,0.5418139696121216,"negativo"
"zecahenriquee","2026-01-03","13:38:41","@BolsonaroSP @policiafederal você deve se arrepender todo dia por tudo que fez, ne? kkkkk mandou o pai pra cadeia, perdeu o mandato e agora vai ter que trabalhar kkkk",0,166,29,0,2,12,0,"",0.012752215377986431,0.09846041351556778,0.8887873888015747,"negativo"
"ceu_do50s","2026-01-03","13:38:16","@BolsonaroSP @policiafederal Fiquei firme e forte, nós precisamos de vocês.",0,75,10,0,2,0,0,"",0.7758156061172485,0.20750346779823303,0.01668088324368,"positivo"
"mooniquercm","2026-01-03","13:37:39","@BolsonaroSP @policiafederal Vai trabalhar,vagabundo https://t.co/8MzwShocwc",1,76,5,0,2,0,0,"",0.00983606930822134,0.0379805751144886,0.9521833658218384,"negativo"
"paulorodriabc","2026-01-03","13:37:34","@BolsonaroSP @policiafederal VC esta Foragido??",0,47,5,0,2,0,0,"",0.017967484891414642,0.5091964602470398,0.47283613681793213,"neutro"
"Famaral30","2026-01-03","13:37:31","@BolsonaroSP @policiafederal Quer continuar empregado sem ir trabalhar? Fugiu do país porque quis. Seja homem e volte para cá.",0,126,19,0,2,0,0,"",0.006990139372646809,0.04328693822026253,0.9497228860855103,"negativo"
"FranceHVillar","2026-01-03","13:36:55","@BolsonaroSP @policiafederal Parabéns @BolsonaroSP !!! 🇧🇷👏🏻👏🏻",0,61,6,3,3,0,0,"",0.8638520240783691,0.12491992115974426,0.01122799888253212,"positivo"
"goiano15x25","2026-01-03","13:35:26","@BolsonaroSP @policiafederal vagabundo, ficou 9 meses torrando meu dinheiro na Disney, e conspirando contra o país. recebeu dinheiro do Lula pra fazer isso ou foi só burrice mesmo?",0,180,28,0,2,0,0,"",0.006740804295986891,0.023249583318829536,0.9700095653533936,"negativo"
"GuinhaMagna","2026-01-03","13:35:15","@BolsonaroSP @policiafederal 👏🏼👏🏼👏🏼 Não esperava outra atitude sua 🙌🏻🙌🏻🙌🏻 força e honra 🇧🇷🇧🇷🇧🇷🇧🇷",0,96,13,10,2,0,0,"",0.9144841432571411,0.07453237473964691,0.01098349317908287,"positivo"
"021_Jxta","2026-01-03","13:33:39","@BolsonaroSP @policiafederal Caralho, tu é alérgico a trabalhar mesmo",0,69,9,0,2,0,0,"",0.016230447217822075,0.6021962761878967,0.3815732002258301,"neutro"
"Solange94072551","2026-01-03","13:33:19","@BolsonaroSP @policiafederal Que honra vc tem, cérebro de ameba? Conspirar contra o próprio país, dar golpe, viver às custas do dinheiro do povo, isso mostra bem qual é sua honra. Nem o gado acredita mais nessa familícia. Vá trabalhar, vagabundo!",0,246,40,0,2,0,0,"",0.010496009141206741,0.018565140664577484,0.9709388613700867,"negativo"
"GorettiOlivei17","2026-01-03","13:32:33","@BolsonaroSP @policiafederal https://t.co/XO1PezbjwE",1,52,3,0,2,1,0,"",0.06278277188539505,0.9104264974594116,0.026790712028741837,"neutro"
"eckhartmueller","2026-01-03","13:32:29","@BolsonaroSP @policiafederal Você acabou hein.",0,46,5,0,2,0,0,"",0.015111151151359081,0.3059059977531433,0.6789828538894653,"negativo"
"rvnclk","2026-01-03","13:31:59","@dani_jaming @vaniafoortes @marioadolfo @BolsonaroSP @policiafederal kkkkkkkkkkkkkkkkk acho que voce se faz de ingenua",0,118,13,0,5,1,0,"",0.014189818874001503,0.4035739600658417,0.5822361707687378,"negativo"
"gabimsol","2026-01-03","13:31:35","@BolsonaroSP @policiafederal Irmão bora trabalha aí quanta vagabundagem um milhão de dias sem fazer porra nenhuma",0,113,16,0,2,1,0,"",0.004369969014078379,0.009014810435473919,0.9866151809692383,"negativo"
"rvnclk","2026-01-03","13:31:21","@marioadolfo @BolsonaroSP @policiafederal tem que ser muito burro pra comentar isso.",0,84,11,0,3,0,0,"",0.005930227227509022,0.01619887724518776,0.9778709411621094,"negativo"
"afterfolkever","2026-01-03","13:31:15","@BolsonaroSP @policiafederal Vai trabalhar vagabundo",0,52,5,0,2,15,0,"",0.007590020075440407,0.02255784533917904,0.9698521494865417,"negativo"
"mayzapmelo","2026-01-03","13:31:08","@BolsonaroSP @policiafederal Vc realmente não gosta de trabalhar né bananinha!?",0,79,10,0,2,0,0,"",0.006652591284364462,0.07250180095434189,0.920845627784729,"negativo"
"Henryjose71946","2026-01-03","13:31:06","@BolsonaroSP @policiafederal Vai pra cadeia em breve, ficar com papi",0,68,10,0,2,0,0,"",0.035888880491256714,0.5901035666465759,0.37400758266448975,"neutro"
"rbenasayag_","2026-01-03","13:31:00","@BolsonaroSP @policiafederal MAKE MADURO TALK!",0,46,5,0,2,0,0,"",0.39242520928382874,0.5888634920120239,0.01871129497885704,"neutro"
"oscarkorndorfer","2026-01-03","13:30:32","@BolsonaroSP @policiafederal Realmente muito dificil ter que trabalhar. Força!",0,78,9,0,2,0,0,"",0.5493255257606506,0.22574830055236816,0.22492624819278717,"positivo"
"Incandescente79","2026-01-03","13:29:36","@BolsonaroSP @policiafederal QUER ESTRAGAR O DIA DE UM BOLSONARISTA? MANDE ELE TRABALHAR 👍🏻 O SUJEITO FICA LOUQUINHO !!! VÁ TRABALHAR SEU VAGABUNDO !!!!!",0,153,23,1,2,0,0,"",0.005106988828629255,0.016083700582385063,0.9788092970848083,"negativo"
"_lolarosa","2026-01-03","13:29:27","@BolsonaroSP @policiafederal Dois minutos chorando só pra ter que trabalhar? Nossa senhora",0,90,12,0,2,1,0,"",0.005620402749627829,0.013652903027832508,0.9807266592979431,"negativo"
"wilsonmachado_","2026-01-03","13:29:27","@BolsonaroSP @policiafederal Tu é muito otário mesmo, achou que iria fazer tudo que quisesse sem consequências? Vou repetir o que já falei, o lixo vai morrer e você não vai comparecer ao enterro. Todos os Bolsonaros são imunes ao aprendizado, né? Arrombado, você tem razão numa coisa, a conta vai chegar, aí",0,307,52,0,2,0,0,"",0.007236220873892307,0.017987744882702827,0.9747759699821472,"negativo"
"biafontss","2026-01-03","13:28:57","@BolsonaroSP @policiafederal Você tá achando ruim ter que trabalhar? Seja seu próprio chefe então, crie seu negócio nos EUA e fique rico pelos próprios méritos, ué.",0,164,26,0,2,3,0,"",0.03199104219675064,0.23200534284114838,0.7360036373138428,"negativo"
"gagapecado","2026-01-03","13:28:33","@BolsonaroSP @policiafederal vai trabalhar seu vagabundo",0,56,6,0,2,3,0,"",0.007610728032886982,0.01849699765443802,0.9738922119140625,"negativo"
"DaPetriccione","2026-01-03","13:28:23","@BolsonaroSP @policiafederal Qualquer funcionário principalmente o público deve cumprir seus horários e dias de trabalho. Vc é um deles. Um simples escrivão da PF. Portanto deve voltar ao ""trabalho"", coisa que talvez desconheça. Aliás , o que vc está fazendo aí nos EUA mesmo?",0,276,44,0,2,0,0,"",0.058248359709978104,0.3089688718318939,0.6327827572822571,"negativo"
"chinamineral","2026-01-03","13:27:57","@BolsonaroSP @policiafederal Vai trabalhar vagabundo!",0,53,5,0,2,0,0,"",0.007697731256484985,0.02028070017695427,0.9720215201377869,"negativo"
"goshu_13","2026-01-03","13:27:45","@BolsonaroSP @policiafederal Eu não quero trabalhar 😭😭😭",0,55,7,3,2,1,0,"",0.008278283290565014,0.006687955930829048,0.9850338101387024,"negativo"
"Purpurinadox","2026-01-03","13:27:20","@BolsonaroSP @policiafederal https://t.co/OVhY9cIttp",1,52,3,0,2,1,0,"",0.06278277188539505,0.9104264974594116,0.026790712028741837,"neutro"
"Rod240719","2026-01-03","13:27:20","@clarke_de_souza @BolsonaroSP @policiafederal Eu não estou não kk",0,65,8,0,3,0,0,"",0.07087620347738266,0.7588621377944946,0.17026162147521973,"neutro"
"CastilloCornet","2026-01-03","13:27:13","@BolsonaroSP @policiafederal Uma pessoa ligada a mim de esquerda disse que eles vão prender todos opositores de direita, inclusive seu irmão. Não vai fazer nada? Culpa do seu pai que foi frouxo e podia ter tirado o careca maldito, porém pediu desculpa igual uma cadelinha.",0,272,45,0,2,0,0,"",0.007020111661404371,0.019380349665880203,0.9735994935035706,"negativo"
"LenahCruise","2026-01-03","13:26:47","@BolsonaroSP @policiafederal Lixo",0,33,3,0,2,0,0,"",0.0042137508280575275,0.004759561270475388,0.9910265803337097,"negativo"
"bllei_","2026-01-03","13:25:39","@BolsonaroSP @policiafederal O vagabundo não quer ir trabalhar e fica fazendo videozinho pro Twitter",0,100,14,0,2,1,0,"",0.007458770181983709,0.03298436477780342,0.9595568180084229,"negativo"
"marcia03","2026-01-03","13:25:14","@BolsonaroSP @policiafederal Vagabundo não gosta de trabalhar!",0,62,7,0,2,0,0,"",0.005169024225324392,0.056020140647888184,0.9388108253479004,"negativo"
"elgran_lucaum","2026-01-03","13:25:10","@BolsonaroSP @policiafederal Vagabundo.",0,39,3,0,2,0,0,"",0.005903344135731459,0.01223194319754839,0.9818646907806396,"negativo"
"https_gdd","2026-01-03","13:24:33","@BolsonaroSP @policiafederal Mano vai trabalhar.",0,48,5,0,2,0,0,"",0.01886594295501709,0.10293237119913101,0.8782016634941101,"negativo"
"osvaldo58031256","2026-01-03","13:24:19","@BolsonaroSP @policiafederal Trabalhar que é bom nada neh? Vivendo da mesada do papai.",0,86,13,0,2,0,0,"",0.008673488162457943,0.09740301966667175,0.8939235210418701,"negativo"
"JaideteAlb","2026-01-03","13:23:18","@BolsonaroSP @policiafederal FORÇA GUERREIRO EDUARDO, TMJ",0,57,6,0,2,0,0,"",0.8794630765914917,0.11169756948947906,0.008839414454996586,"positivo"
"EdsonSmithV1","2026-01-03","13:21:20","@BolsonaroSP @policiafederal A princesinha não quer trabalhar https://t.co/HHSh7701hH",1,85,8,0,2,0,0,"",0.030780185014009476,0.7806110382080078,0.1886088103055954,"neutro"
"Pedroca2026","2026-01-03","13:21:03","@BolsonaroSP @policiafederal Lixo kkkkkkkkkk",0,44,4,0,2,0,0,"",0.004694218281656504,0.008318264968693256,0.9869874715805054,"negativo"
"luiz_car495860","2026-01-03","13:20:51","@BolsonaroSP @policiafederal Desde quando um traidor da pátria, tem moral em falar de honra? Tenha ao menos dignidade em reconhecer que fez tudo errado, juntamente com teu cúmplice figueiredo. Viva bem, ai nos EUA, até ser capturado, com os milhões que teu pai enviou. Nunca mais diga que é brasileiro. https://t.co/YaPADAweK5",1,326,51,0,2,0,0,"",0.008442359045147896,0.01571640372276306,0.9758411645889282,"negativo"
"rodwritercount","2026-01-03","13:20:32","@fmodollo @guacamaya07 @Omardeideais @BolsonaroSP @policiafederal Tem sua pitada de mal caratismo também. Eles sabem que a família Bolsonaro é corrupta, mas eles toleram e tentam mudar apenas a ""imagem"" da família Bolsonaro como uma família de corruptos. Então saem por aí com uma cara de pau inacreditável, como se isso bastasse.",0,330,51,0,5,1,0,"",0.01184691023081541,0.02750297263264656,0.9606500864028931,"negativo"
"ZIKADOFUTEBOL","2026-01-03","13:19:41","@BolsonaroSP @policiafederal Vá trabalhar vagabundo",0,51,5,0,2,0,0,"",0.007261430379003286,0.02000773698091507,0.972730815410614,"negativo"
"CairoDeOrleans","2026-01-03","13:19:01","@BastiaoRaposa @adilsonhefler @BolsonaroSP @policiafederal Não sou eu quem apoia um ladrão de 9 dedos que torrou o dinheiro público viajando com uma prostituta que conheceu na cadeia, desviando milhões com seus familiares. Você não tem cognição para debater qualquer coisa comigo. Apaguei porque vocês não debatem, ofendem!",0,323,47,0,4,0,0,"",0.01947799324989319,0.11832520365715027,0.8621968626976013,"negativo"
"gsvilhena","2026-01-03","13:18:17","@BolsonaroSP @policiafederal Por que colocar um fundo falso do aeroporto de Chicago? Eduardo já fugiu dia EUA por medo de ser preso? Bundão, covarde e mentiroso. Só quer ficar mamando nas tetas do governo.",0,205,34,0,2,0,0,"",0.0043403878808021545,0.016016343608498573,0.9796432852745056,"negativo"
"Leandro55664439","2026-01-03","13:18:12","@BolsonaroSP @policiafederal O perdedor de 2025.",0,48,6,0,2,0,0,"",0.018051302060484886,0.43044471740722656,0.5515040159225464,"negativo"
"MarceloBraga182","2026-01-03","13:17:55","@BolsonaroSP @policiafederal Mas não era o Hugo Motta que ia salvar a pátria? 😂🤣😂🤣😂",0,83,14,5,2,3,0,"",0.46136775612831116,0.33748453855514526,0.20114773511886597,"positivo"
"MSatanista","2026-01-03","13:17:45","@BolsonaroSP @policiafederal fala mais, camisa dez",0,50,6,0,2,0,0,"",0.8545272946357727,0.13787521421909332,0.0075974855571985245,"positivo"
"fmodollo","2026-01-03","13:17:40","@Daiani_com_i @BolsonaroSP @policiafederal kkkkkkkkkkkk gato gago foi boa 😂🤣",0,76,9,2,3,0,0,"",0.8865602016448975,0.08373343199491501,0.029706399887800217,"positivo"
"GuaxinimCaipira","2026-01-03","13:17:35","@cryssue @marioadolfo @BolsonaroSP @policiafederal Medíocre é essa sua defesa patética.",0,87,10,0,4,5,0,"",0.004873801022768021,0.012528212741017342,0.9825980067253113,"negativo"
"yusukwinchester","2026-01-03","13:17:14","@BolsonaroSP @policiafederal Já já vai poder dar entrada no seguro desemprego",0,77,11,0,2,0,0,"",0.14370682835578918,0.8207567930221558,0.03553636372089386,"neutro"
"rolfreire","2026-01-03","13:16:02","@BolsonaroSP @policiafederal Não entendi… ele quer mater um concurso público sem trabalhar na função, uma vez que nã existe mais afastamento plausível em lei ? Isso configura abandono de emprego. E deve ser punido com exoneração. Ou todos os outros funcionários públicos concursados podem fazer o mesmo?",0,303,47,0,2,0,0,"",0.017668938264250755,0.09672456234693527,0.8856064677238464,"negativo"
"marip_marcos","2026-01-03","13:15:08","@BolsonaroSP @policiafederal Mas vc sabia que pra manter o emprego, tem que trabalhar??????",0,91,13,0,2,0,0,"",0.017803329974412918,0.8825316429138184,0.09966498613357544,"neutro"
"LourencoRx","2026-01-03","13:14:40","@delaurentiis_br @BolsonaroSP @policiafederal EUA já começou cuidado esquerdista de merda.",0,90,10,0,3,0,0,"",0.025974417105317116,0.4436096251010895,0.5304160118103027,"negativo"
"fmodollo","2026-01-03","13:14:28","@Euavisei2023_ @ivantuita @BolsonaroSP @policiafederal mais logo vai ser extraditado kkkkkk",0,91,10,0,4,1,0,"",0.04593281075358391,0.8741085529327393,0.07995869964361191,"neutro"
"freesnooze","2026-01-03","13:14:28","@RicardoSagulo @BolsonaroSP @policiafederal tá coma cara cheia de cachaça logo cedo cidadão kkkkk",0,97,13,0,3,0,0,"",0.024805117398500443,0.4832141101360321,0.49198073148727417,"negativo"
"VanessaCri77136","2026-01-03","13:14:21","@clarke_de_souza @BolsonaroSP @policiafederal Fale por vc, pq eu quero que ele de fod4",0,86,13,0,3,1,0,"",0.07213994860649109,0.23306430876255035,0.6947956681251526,"negativo"
"pedroflora","2026-01-03","13:14:16","@BolsonaroSP @policiafederal Falou trabalhar perto dessa laia eles arrepiam. Não gostam mesmo. Negócio é mamar nas teta do estado.",0,130,19,0,2,0,0,"",0.04590155929327011,0.3017592430114746,0.6523392200469971,"negativo"
"pfpauloffreitas","2026-01-03","13:14:12","@BolsonaroSP @policiafederal Só rindo mesmo... https://t.co/kNxRP8yKb3",1,70,6,0,2,0,0,"",0.40659263730049133,0.22132761776447296,0.3720797300338745,"positivo"
"wpaseto","2026-01-03","13:13:45","@BolsonaroSP @policiafederal Volta. A papuda te espera.",0,55,7,0,2,0,0,"",0.13948442041873932,0.7660446763038635,0.09447089582681656,"neutro"
"fmodollo","2026-01-03","13:13:40","@ivantuita @BolsonaroSP @policiafederal kkkkkkkkk",0,49,4,0,3,0,0,"",0.19051961600780487,0.7634926438331604,0.04598774388432503,"neutro"
"agmassaster","2026-01-03","13:13:39","@BolsonaroSP @policiafederal Ta reclamando porque tem que voltar ao trabalho e ainda se diz injustiçado! Sem noção!",0,115,17,0,2,0,0,"",0.0028586694970726967,0.0070700133219361305,0.9900712966918945,"negativo"
"freesnooze","2026-01-03","13:13:35","@MedicoLiberdade @BolsonaroSP @policiafederal deve ser da mesma laia dos médicos que tinham dedo de silicone para passar no ponto",0,129,19,0,3,1,0,"",0.008881957270205021,0.5478547811508179,0.4432632029056549,"neutro"
"Sammyeduardo","2026-01-03","13:13:26","@BolsonaroSP @policiafederal Mas só pediram para você voltar a trabalhar. Não gosta de trabalho? 🤔",0,98,15,1,2,0,0,"",0.024192485958337784,0.7057662010192871,0.270041286945343,"neutro"
"CLEIDEREGINAFER","2026-01-03","13:13:14","@BolsonaroSP @policiafederal DISSERAM QUE ESSE VÍDEO FOI FEITO EM ESTUDIO QUE EDUARDO NÃO ESTÁ NO AEROPORTO EM DALLAS SAIU DOS EUA!",0,131,21,0,2,0,0,"",0.008115516044199467,0.848737359046936,0.1431470364332199,"neutro"
"RenatoN28575353","2026-01-03","13:12:00","@BolsonaroSP @policiafederal 👏👏👊🇧🇷",0,34,3,4,2,1,0,"",0.6653169989585876,0.30193352699279785,0.032749470323324203,"positivo"
"rafadracma","2026-01-03","13:11:48","@BolsonaroSP @policiafederal 🤡",0,30,3,1,2,1,0,"",0.11346805095672607,0.43379321694374084,0.45273876190185547,"negativo"
"MyllaTarot","2026-01-03","13:11:37","@BolsonaroSP @policiafederal Ai Eduardo vai tomar no seu cu fazendo o favor",0,75,12,0,2,13,0,"",0.005720972549170256,0.013472375459969044,0.9808066487312317,"negativo"
"JotaVidal88","2026-01-03","13:11:14","@Tha_Gasparetto @BolsonaroSP @policiafederal Influencer de histórias já contadas. Os dó! 🤔😂😂🤔 https://t.co/WKikBCElRw",1,117,12,4,3,1,0,"",0.7314645648002625,0.23390552401542664,0.0346299484372139,"positivo"
"Eduardo49875491","2026-01-03","13:10:49","@BolsonaroSP @policiafederal Brabo demais. A conta vai chegar",0,61,8,0,2,0,0,"",0.9211621284484863,0.06839912384748459,0.010438721626996994,"positivo"
"Tiago1990t","2026-01-03","13:10:24","@BolsonaroSP @policiafederal Como tu ainda tem coragem? Pelo menos a piada já tá pronta Tu é muito otário kkkkkkkk",0,114,19,0,2,0,0,"",0.009276517666876316,0.014580552466213703,0.9761428833007812,"negativo"
